customer_id,segment,segment_name,recency,frequency,monetary_gross,churned
14461,2,Potential Loyalists,69,12,5386.67,0
14462,0,Loyal Customers,20,9,1217.19,0
14463,0,Loyal Customers,13,2,372.87,0
14464,1,At Risk,376,2,111.0,1
14465,2,Potential Loyalists,54,11,3946.03,1
14466,2,Potential Loyalists,88,9,3410.15,0
14467,2,Potential Loyalists,120,9,1753.9299999999998,0
14469,2,Potential Loyalists,224,4,2112.21,1
14470,1,At Risk,95,2,548.49,0
14471,1,At Risk,399,2,400.9500000000001,1
14472,2,Potential Loyalists,65,5,1619.56,0
14475,1,At Risk,110,3,531.85,0
14477,2,Potential Loyalists,105,6,825.0,0
14478,1,At Risk,190,4,1276.66,1
14479,2,Potential Loyalists,61,4,1299.11,1
14480,1,At Risk,210,4,1020.47,0
14481,2,Potential Loyalists,95,4,1977.84,0
14482,2,Potential Loyalists,47,9,2527.86,0
14483,1,At Risk,89,2,257.1,1
14484,1,At Risk,209,3,749.06,0
14486,1,At Risk,319,2,175.5,1
14487,1,At Risk,176,3,382.38,0
14489,0,Loyal Customers,15,4,1574.93,1
14490,1,At Risk,214,2,1273.47,1
14492,2,Potential Loyalists,238,10,1921.9100000000003,1
14493,2,Potential Loyalists,198,7,2746.91,0
14494,1,At Risk,209,2,261.9,0
14495,1,At Risk,455,2,51.0,0
14496,2,Potential Loyalists,119,10,2668.23,1
14497,1,At Risk,109,3,697.06,1
14498,2,Potential Loyalists,169,6,2120.17,0
14499,2,Potential Loyalists,86,8,1449.67,0
14502,0,Loyal Customers,42,8,1070.23,0
14505,3,Champions,12,23,9282.96,0
14506,2,Potential Loyalists,91,4,1845.36,0
14507,0,Loyal Customers,23,11,2516.5600000000004,0
14508,1,At Risk,184,4,598.52,0
14510,1,At Risk,183,4,1007.28,1
14512,0,Loyal Customers,40,6,1074.51,0
14513,0,Loyal Customers,14,6,649.77,0
14514,0,Loyal Customers,9,9,3946.74,0
14515,0,Loyal Customers,26,10,2072.57,0
14519,1,At Risk,491,2,206.09,1
14521,1,At Risk,285,2,199.45,1
14522,0,Loyal Customers,6,5,1062.7099999999998,0
14524,2,Potential Loyalists,44,8,1843.61,0
14525,3,Champions,43,13,5150.36,0
14527,3,Champions,7,110,22580.78,0
14530,2,Potential Loyalists,70,15,4418.4,0
14532,2,Potential Loyalists,44,12,3859.18,1
14533,2,Potential Loyalists,160,7,1950.15,0
14534,3,Champions,7,22,3538.34,0
14535,2,Potential Loyalists,56,8,4009.170000000001,0
14537,1,At Risk,414,2,285.84000000000003,0
14538,2,Potential Loyalists,64,4,1089.09,0
14540,2,Potential Loyalists,117,10,2994.9800000000005,0
14541,0,Loyal Customers,22,12,2051.78,0
14543,3,Champions,22,38,13463.59,0
14544,1,At Risk,169,2,2079.9,0
14546,3,Champions,9,14,3494.69,0
14548,2,Potential Loyalists,125,8,2301.09,0
14549,1,At Risk,119,4,916.5500000000002,1
14550,1,At Risk,196,2,587.69,0
14551,0,Loyal Customers,12,8,819.2400000000001,0
14552,1,At Risk,188,2,346.2099999999999,0
14553,0,Loyal Customers,26,7,1294.59,0
14555,2,Potential Loyalists,110,6,2189.4300000000003,0
14556,1,At Risk,404,3,835.3399999999999,1
14558,1,At Risk,461,5,655.5,1
14560,3,Champions,4,32,5108.26,0
14562,2,Potential Loyalists,40,11,2570.7300000000005,0
14563,1,At Risk,317,2,664.3200000000003,1
14564,2,Potential Loyalists,235,5,2605.62,1
14565,0,Loyal Customers,11,4,2587.65,0
14566,2,Potential Loyalists,225,3,2660.0,0
14568,1,At Risk,232,2,919.6999999999998,1
14569,1,At Risk,260,3,371.59,0
14570,1,At Risk,88,3,512.4000000000001,1
14572,2,Potential Loyalists,62,9,3854.37,0
14573,3,Champions,8,15,2346.9000000000005,0
14577,0,Loyal Customers,40,5,982.55,0
14583,0,Loyal Customers,13,4,902.99,0
14584,0,Loyal Customers,5,6,1180.45,0
14585,1,At Risk,190,4,986.22,0
14587,0,Loyal Customers,21,8,1280.33,0
14590,2,Potential Loyalists,232,28,3006.62,1
14593,3,Champions,6,16,3426.11,0
14595,1,At Risk,121,3,587.65,0
14597,2,Potential Loyalists,187,4,1318.39,0
14598,1,At Risk,377,2,162.07,0
14599,1,At Risk,198,2,474.5400000000001,1
14600,1,At Risk,113,2,865.17,1
14605,1,At Risk,182,4,936.31,1
14606,3,Champions,2,190,25303.55,0
14607,2,Potential Loyalists,69,11,8063.13,0
14608,2,Potential Loyalists,170,8,1761.79,0
14609,2,Potential Loyalists,104,8,1028.64,0
14610,1,At Risk,203,2,24.35,1
14611,1,At Risk,247,3,604.3299999999999,1
14615,2,Potential Loyalists,202,6,951.76,1
14616,1,At Risk,50,5,527.78,1
14617,1,At Risk,210,2,190.47,1
14618,2,Potential Loyalists,145,7,1000.68,0
14619,0,Loyal Customers,47,3,1291.2399999999998,1
14620,0,Loyal Customers,12,3,412.78,1
14621,2,Potential Loyalists,166,11,1517.91,0
14623,0,Loyal Customers,43,7,1363.0100000000002,0
14624,1,At Risk,223,4,588.2199999999999,0
14625,3,Champions,4,16,4497.88,1
14626,2,Potential Loyalists,34,10,3206.55,0
14627,1,At Risk,119,3,462.75,1
14628,2,Potential Loyalists,50,4,1657.62,0
14631,0,Loyal Customers,43,6,1648.79,0
14634,2,Potential Loyalists,245,7,2124.46,1
14639,2,Potential Loyalists,90,7,3229.6,0
14640,0,Loyal Customers,33,10,1955.43,0
14643,2,Potential Loyalists,161,5,1344.02,0
14644,2,Potential Loyalists,106,9,1604.46,0
14645,1,At Risk,83,3,519.9,0
14646,3,Champions,5,104,357768.62,0
14647,0,Loyal Customers,9,2,519.9699999999999,1
14648,2,Potential Loyalists,211,19,4543.6,1
14649,0,Loyal Customers,20,9,2942.24,0
14651,0,Loyal Customers,19,8,1795.84,0
14653,2,Potential Loyalists,146,6,2011.8,0
14655,0,Loyal Customers,30,7,2756.84,0
14656,1,At Risk,91,4,656.7099999999999,0
14657,2,Potential Loyalists,90,5,1137.0500000000002,0
14659,0,Loyal Customers,25,5,1165.13,0
14662,0,Loyal Customers,42,6,1170.02,0
14663,1,At Risk,238,2,490.5999999999999,1
14665,2,Potential Loyalists,104,6,1645.61,0
14667,3,Champions,22,47,16608.25,0
14669,2,Potential Loyalists,49,7,3243.9300000000003,1
14670,1,At Risk,88,3,602.0,1
14671,1,At Risk,357,2,1127.45,1
14672,0,Loyal Customers,42,4,1113.14,1
14673,2,Potential Loyalists,175,3,2047.9,0
14676,3,Champions,15,13,6957.070000000001,0
14678,1,At Risk,379,2,403.39,1
14679,2,Potential Loyalists,179,5,1289.44,1
14680,3,Champions,6,77,43192.53999999999,0
14681,0,Loyal Customers,19,4,770.15,0
14682,0,Loyal Customers,9,5,1483.61,0
14684,0,Loyal Customers,23,3,751.53,0
14685,2,Potential Loyalists,384,13,4619.79,1
14686,2,Potential Loyalists,222,6,885.83,1
14687,1,At Risk,208,2,773.68,0
14688,3,Champions,6,19,4870.38,0
14690,1,At Risk,200,2,422.63,0
14692,2,Potential Loyalists,43,12,1633.84,0
14693,2,Potential Loyalists,72,8,1165.36,1
14695,2,Potential Loyalists,327,4,1620.07,1
14696,2,Potential Loyalists,50,5,1561.5500000000002,0
14699,0,Loyal Customers,22,4,702.5999999999999,1
14700,0,Loyal Customers,46,3,1602.51,0
14701,2,Potential Loyalists,55,13,3763.47,0
14702,2,Potential Loyalists,89,20,4672.43,0
14704,1,At Risk,232,2,266.66,0
14707,1,At Risk,243,2,139.2,1
14708,2,Potential Loyalists,168,4,1504.97,0
14709,3,Champions,23,18,5575.43,0
14710,2,Potential Loyalists,187,9,1316.46,0
14713,3,Champions,26,20,3954.14,0
14714,1,At Risk,208,6,746.0500000000001,0
14715,2,Potential Loyalists,106,6,1204.62,0
14717,1,At Risk,541,2,81.29999999999998,1
14722,1,At Risk,285,2,325.45,0
14723,2,Potential Loyalists,166,8,1402.36,0
14725,1,At Risk,202,4,591.28,0
14727,1,At Risk,82,4,465.2300000000001,1
14729,1,At Risk,181,3,907.38,1
14732,3,Champions,28,17,3795.06,0
14733,3,Champions,12,12,14506.64,0
14734,2,Potential Loyalists,224,5,1056.42,1
14735,3,Champions,4,44,8729.880000000001,0
14736,1,At Risk,293,2,401.08,1
14737,2,Potential Loyalists,161,2,2823.62,0
14738,0,Loyal Customers,7,7,1033.14,0
14739,3,Champions,27,23,9692.84,0
14740,3,Champions,5,12,4161.06,1
14741,1,At Risk,169,3,992.55,0
14744,2,Potential Loyalists,89,14,3713.130000000001,0
14745,2,Potential Loyalists,86,13,1592.15,0
14746,1,At Risk,214,4,593.5,1
14748,3,Champions,20,14,2507.7,0
14751,1,At Risk,492,2,126.45,1
14754,2,Potential Loyalists,103,6,1140.6999999999998,0
14755,3,Champions,13,23,6824.780000000001,0
14756,2,Potential Loyalists,182,3,1864.8,0
14758,0,Loyal Customers,13,6,2587.8500000000004,0
14760,1,At Risk,102,2,89.19999999999999,1
14761,1,At Risk,142,2,289.52,0
14762,1,At Risk,71,2,417.57,1
14766,3,Champions,21,11,5248.969999999999,0
14769,3,Champions,9,16,10934.48,0
14770,2,Potential Loyalists,40,9,3637.64,1
14771,1,At Risk,413,3,594.6200000000001,1
14773,1,At Risk,396,2,140.54999999999998,1
14776,0,Loyal Customers,26,9,2244.5999999999995,0
14777,1,At Risk,166,3,307.56,1
14779,1,At Risk,88,3,386.15,1
14783,1,At Risk,463,2,307.29999999999995,1
14784,1,At Risk,131,2,274.62,0
14790,2,Potential Loyalists,61,7,1933.72,0
14794,0,Loyal Customers,11,9,1313.53,0
14796,3,Champions,25,26,6345.9,0
14798,2,Potential Loyalists,118,7,626.2500000000001,0
14800,3,Champions,28,16,6618.929999999999,0
14803,1,At Risk,83,2,730.7900000000001,0
14805,1,At Risk,121,4,659.2400000000001,0
14807,1,At Risk,198,2,519.29,1
14809,1,At Risk,429,2,686.7600000000001,1
14810,0,Loyal Customers,6,10,1727.84,0
14813,1,At Risk,177,4,1090.87,1
14817,0,Loyal Customers,8,9,3609.86,1
14818,1,At Risk,61,4,630.86,0
14819,0,Loyal Customers,0,3,282.81,0
14820,1,At Risk,188,5,767.47,0
14821,2,Potential Loyalists,174,7,1286.4500000000005,1
14824,2,Potential Loyalists,187,8,2895.2,0
14825,3,Champions,12,20,3724.04,0
14826,1,At Risk,389,2,385.19999999999993,1
14828,3,Champions,4,14,9839.46,1
14829,2,Potential Loyalists,167,7,1380.62,0
14831,2,Potential Loyalists,382,7,1676.5699999999997,1
14834,0,Loyal Customers,40,3,729.55,0
14835,1,At Risk,335,3,297.0,1
14837,0,Loyal Customers,9,8,2303.08,0
14838,1,At Risk,231,2,773.6700000000001,1
14839,1,At Risk,226,3,915.28,1
14840,1,At Risk,75,3,362.71,1
14841,2,Potential Loyalists,82,11,5649.09,0
14842,1,At Risk,110,2,310.0,0
14844,2,Potential Loyalists,49,9,4387.17,0
14846,1,At Risk,231,2,437.4,1
14847,1,At Risk,208,3,1039.55,0
14849,3,Champions,14,34,10245.82,0
14850,2,Potential Loyalists,119,9,1794.0100000000002,1
14851,1,At Risk,64,2,524.1899999999999,0
14852,2,Potential Loyalists,60,16,3800.89,0
14853,0,Loyal Customers,19,5,1115.5700000000002,0
14854,2,Potential Loyalists,35,9,2754.36,0
14855,2,Potential Loyalists,282,5,5874.65,0
14857,2,Potential Loyalists,250,7,2478.73,0
14859,0,Loyal Customers,8,3,648.76,0
14861,2,Potential Loyalists,188,13,1254.94,0
14865,1,At Risk,180,3,114.71999999999998,0
14866,2,Potential Loyalists,174,7,6553.999999999999,0
14867,3,Champions,26,18,2855.92,0
14868,0,Loyal Customers,41,5,1669.75,0
14869,2,Potential Loyalists,188,6,2078.54,0
14870,2,Potential Loyalists,69,9,1838.95,1
14871,2,Potential Loyalists,63,7,985.19,0
14872,1,At Risk,288,4,816.6000000000001,1
14873,0,Loyal Customers,18,2,854.1299999999999,1
14875,2,Potential Loyalists,68,4,1759.0799999999997,0
14876,1,At Risk,329,2,256.70000000000005,1
14877,1,At Risk,226,2,437.0,1
14878,3,Champions,9,22,3471.44,0
14882,2,Potential Loyalists,198,13,3038.45,0
14885,1,At Risk,235,3,832.8,0
14890,1,At Risk,61,3,817.25,1
14891,1,At Risk,224,2,552.35,0
14893,1,At Risk,375,3,571.7600000000001,0
14894,1,At Risk,251,4,837.0600000000001,0
14895,3,Champions,12,28,17900.61,0
14896,0,Loyal Customers,12,10,2092.42,1
14897,2,Potential Loyalists,104,6,1949.66,0
14898,2,Potential Loyalists,48,16,2815.22,0
14901,2,Potential Loyalists,168,7,1365.41,0
14902,1,At Risk,203,3,702.96,0
14904,1,At Risk,216,2,615.2,0
14905,2,Potential Loyalists,41,8,1663.7899999999995,0
14907,2,Potential Loyalists,168,17,3625.38,0
14909,2,Potential Loyalists,236,5,1404.6799999999998,1
14911,3,Champions,5,297,174902.69,0
14912,2,Potential Loyalists,54,6,1504.19,0
14913,2,Potential Loyalists,81,6,3461.53,0
14915,2,Potential Loyalists,85,11,1646.05,0
14916,2,Potential Loyalists,132,7,2069.02,0
14917,1,At Risk,404,2,1123.75,1
14918,2,Potential Loyalists,212,7,4345.66,0
14920,0,Loyal Customers,20,3,1607.17,1
14922,1,At Risk,201,2,843.74,1
14924,1,At Risk,53,3,931.01,1
14926,1,At Risk,189,3,359.4,1
14928,1,At Risk,427,2,223.91,1
14930,2,Potential Loyalists,82,7,3977.9,0
14932,1,At Risk,173,2,879.6599999999999,1
14933,2,Potential Loyalists,251,5,1770.0,1
14934,2,Potential Loyalists,90,6,2341.4,0
14935,2,Potential Loyalists,105,2,2849.8299999999995,1
14936,2,Potential Loyalists,83,6,5850.15,0
14938,2,Potential Loyalists,310,4,2322.43,1
14940,1,At Risk,225,2,531.49,1
14942,1,At Risk,209,4,746.56,1
14944,3,Champions,25,15,5108.75,0
14947,1,At Risk,196,4,758.97,0
14949,1,At Risk,267,6,515.0,1
14952,3,Champions,14,37,13064.47,0
14953,1,At Risk,226,4,721.45,0
14957,1,At Risk,61,2,333.2900000000001,1
14958,1,At Risk,53,4,668.9099999999999,0
14959,0,Loyal Customers,23,2,422.38,0
14961,3,Champions,26,24,12545.129999999996,0
14962,1,At Risk,78,4,366.91,1
14963,2,Potential Loyalists,187,8,1676.6799999999998,0
14966,1,At Risk,195,5,924.52,0
14967,2,Potential Loyalists,249,5,1518.8100000000002,0
14970,2,Potential Loyalists,60,14,4109.54,0
14976,0,Loyal Customers,4,4,450.26,0
14978,2,Potential Loyalists,43,11,2748.0,0
14981,1,At Risk,54,3,372.92,1
14984,1,At Risk,196,4,1058.14,0
14985,0,Loyal Customers,6,2,296.75,1
14986,1,At Risk,184,2,566.9000000000001,1
14987,2,Potential Loyalists,173,8,1550.65,0
14988,0,Loyal Customers,19,7,2066.6000000000004,1
14990,1,At Risk,420,2,305.42,1
14994,2,Potential Loyalists,190,7,956.68,1
14996,1,At Risk,289,2,442.29,1
14998,1,At Risk,49,3,524.5000000000001,0
15001,1,At Risk,202,2,228.86,1
15002,2,Potential Loyalists,104,8,4323.110000000001,0
15003,2,Potential Loyalists,281,7,1060.7,1
15005,3,Champions,5,57,10442.43,0
15008,1,At Risk,288,2,360.0,1
15011,1,At Risk,203,2,416.6,1
15012,1,At Risk,181,2,628.6400000000001,0
15013,2,Potential Loyalists,295,10,1641.3,1
15015,2,Potential Loyalists,309,20,2354.5200000000004,1
15016,1,At Risk,201,5,460.26,0
15018,1,At Risk,56,3,402.59,0
15021,0,Loyal Customers,26,10,1554.1,0
15023,3,Champions,26,15,8202.5,0
15024,2,Potential Loyalists,104,9,3102.27,0
15026,0,Loyal Customers,48,4,823.3900000000001,0
15027,0,Loyal Customers,6,11,2783.57,0
15028,1,At Risk,176,3,716.5499999999998,0
15029,1,At Risk,426,2,365.1,1
15030,2,Potential Loyalists,76,8,1614.39,0
15031,2,Potential Loyalists,90,13,2639.27,0
15032,3,Champions,64,10,13780.65,1
15033,0,Loyal Customers,16,3,1165.84,0
15034,3,Champions,40,12,6669.619999999999,0
15037,1,At Risk,184,2,402.51,1
15038,0,Loyal Customers,23,6,1005.73,0
15039,3,Champions,6,82,33104.5,0
15042,0,Loyal Customers,7,2,315.45,1
15043,2,Potential Loyalists,271,5,2321.8,0
15044,3,Champions,15,34,12754.29,0
15046,3,Champions,2,20,4897.13,0
15048,1,At Risk,28,2,355.15,0
15050,1,At Risk,229,2,2411.7,0
15051,2,Potential Loyalists,187,7,2543.55,0
15055,1,At Risk,282,3,560.07,1
15057,2,Potential Loyalists,83,6,3255.96,1
15058,2,Potential Loyalists,51,11,2025.8,0
15059,3,Champions,23,21,2754.07,0
15061,3,Champions,19,116,114005.85,0
15062,0,Loyal Customers,25,7,2411.8,0
15064,1,At Risk,218,4,1154.4100000000003,1
15065,0,Loyal Customers,35,5,1575.13,0
15067,2,Potential Loyalists,90,4,2981.17,0
15068,1,At Risk,64,3,863.45,0
15070,1,At Risk,180,3,843.25,1
15071,1,At Risk,83,3,1062.16,0
15073,2,Potential Loyalists,208,5,1744.61,0
15074,1,At Risk,237,2,817.46,0
15076,1,At Risk,300,4,566.8900000000001,0
15077,2,Potential Loyalists,264,4,2428.08,1
15078,3,Champions,4,43,11847.23,0
15079,3,Champions,20,17,3767.350000000001,1
15080,1,At Risk,235,2,546.25,1
15081,0,Loyal Customers,12,10,1708.9700000000005,0
15084,1,At Risk,187,2,965.2,1
15086,1,At Risk,372,2,218.53,1
15091,1,At Risk,279,4,565.9000000000001,0
15092,0,Loyal Customers,23,4,776.4599999999999,1
15093,3,Champions,7,32,13125.770000000002,0
15094,1,At Risk,271,2,83.0,1
15095,0,Loyal Customers,11,7,2541.5399999999995,0
15097,1,At Risk,391,4,660.27,0
15100,2,Potential Loyalists,138,14,2894.7,1
15101,2,Potential Loyalists,145,10,1262.69,0
15102,1,At Risk,338,2,554.6700000000001,1
15104,0,Loyal Customers,4,2,1027.4399999999998,1
15105,1,At Risk,238,2,795.98,0
15107,2,Potential Loyalists,119,12,940.35,1
15109,0,Loyal Customers,48,4,983.1,1
15110,1,At Risk,85,4,679.4000000000001,0
15111,1,At Risk,180,3,1451.89,0
15114,0,Loyal Customers,25,5,1357.4700000000005,0
15115,1,At Risk,525,2,191.74,0
15117,0,Loyal Customers,23,4,1246.59,0
15122,3,Champions,4,14,3794.3,0
15123,0,Loyal Customers,14,4,3526.33,0
15124,1,At Risk,284,2,266.63,0
15125,3,Champions,7,20,12807.11,0
15126,1,At Risk,344,2,449.49,1
15128,0,Loyal Customers,7,4,796.3800000000001,0
15129,3,Champions,18,16,4533.16,0
15133,2,Potential Loyalists,65,4,1482.38,0
15134,0,Loyal Customers,21,4,447.75,0
15135,1,At Risk,41,3,305.68,1
15137,1,At Risk,328,5,823.4000000000001,1
15138,1,At Risk,193,2,502.52,1
15139,1,At Risk,47,2,178.96,1
15140,0,Loyal Customers,6,4,2016.89,0
15141,2,Potential Loyalists,265,9,1388.47,1
15142,2,Potential Loyalists,218,6,2121.18,0
15143,1,At Risk,33,2,563.63,1
15144,3,Champions,25,21,7274.889999999999,0
15146,1,At Risk,96,2,834.2200000000001,0
15149,1,At Risk,385,3,1003.81,0
15150,2,Potential Loyalists,77,4,4187.860000000001,0
15151,1,At Risk,231,2,2085.61,1
15154,1,At Risk,286,2,1091.9900000000002,0
15157,2,Potential Loyalists,165,4,1803.5,0
15158,1,At Risk,208,2,204.62,0
15159,3,Champions,18,16,8502.09,0
15160,1,At Risk,165,4,589.2700000000001,1
15162,1,At Risk,536,2,312.9,1
15164,0,Loyal Customers,16,9,1594.0500000000002,0
15167,2,Potential Loyalists,128,5,1659.67,1
15169,1,At Risk,190,2,569.22,1
15171,1,At Risk,132,2,1289.5,1
15173,2,Potential Loyalists,188,8,1494.6,1
15174,1,At Risk,130,2,481.46,1
15176,1,At Risk,404,2,988.0399999999998,1
15179,3,Champions,41,14,6740.09,0
15180,1,At Risk,175,3,904.43,1
15181,2,Potential Loyalists,77,5,810.72,0
15182,2,Potential Loyalists,76,13,2746.58,0
15183,1,At Risk,355,4,639.93,1
15184,1,At Risk,195,2,283.19,0
15186,1,At Risk,282,3,991.79,0
15189,3,Champions,5,29,6220.4400000000005,0
15191,1,At Risk,271,3,588.0500000000001,1
15192,1,At Risk,173,3,1252.0700000000002,0
15194,3,Champions,6,30,8472.34,0
15196,1,At Risk,240,2,316.25,1
15197,2,Potential Loyalists,60,7,1571.15,0
15198,1,At Risk,215,4,377.71,0
15199,2,Potential Loyalists,43,8,2510.85,0
15201,0,Loyal Customers,8,7,1208.6799999999998,0
15203,0,Loyal Customers,6,11,3265.28,0
15207,1,At Risk,217,5,683.92,1
15208,1,At Risk,161,2,165.79999999999998,0
15210,0,Loyal Customers,33,3,1176.19,1
15212,1,At Risk,47,3,208.28,1
15213,1,At Risk,126,3,328.35,1
15215,2,Potential Loyalists,77,7,1687.4900000000002,0
15218,3,Champions,25,17,7501.94,0
15221,2,Potential Loyalists,174,7,2465.45,1
15222,2,Potential Loyalists,126,17,3550.91,1
15223,0,Loyal Customers,33,6,1417.95,1
15224,2,Potential Loyalists,166,8,871.3600000000001,1
15227,0,Loyal Customers,23,7,2145.91,0
15228,2,Potential Loyalists,102,3,3098.41,0
15231,1,At Risk,404,2,250.26,1
15235,3,Champions,25,16,2937.8100000000004,1
15240,2,Potential Loyalists,49,16,3382.51,0
15241,0,Loyal Customers,0,7,2259.12,0
15244,1,At Risk,56,3,578.45,0
15245,2,Potential Loyalists,69,6,3346.48,0
15246,1,At Risk,46,3,780.4,1
15247,1,At Risk,272,3,620.06,0
15248,2,Potential Loyalists,219,4,1893.93,1
15249,3,Champions,4,12,5418.91,0
15251,3,Champions,7,18,13935.270000000002,0
15252,2,Potential Loyalists,225,5,1362.63,0
15253,2,Potential Loyalists,207,6,1136.89,0
15254,1,At Risk,354,3,787.99,0
15255,2,Potential Loyalists,204,10,2838.57,0
15257,1,At Risk,89,3,685.9,1
15259,1,At Risk,320,4,1182.38,1
15260,3,Champions,11,26,8260.06,0
15261,1,At Risk,189,3,1253.18,0
15262,1,At Risk,131,3,418.82,1
15264,1,At Risk,287,2,454.66,0
15265,0,Loyal Customers,43,3,2551.76,0
15266,2,Potential Loyalists,146,6,852.2099999999999,1
15268,1,At Risk,286,4,961.9,1
15269,1,At Risk,188,2,816.56,0
15270,3,Champions,46,27,7459.119999999999,0
15271,3,Champions,12,15,2938.08,0
15272,1,At Risk,258,4,1363.5400000000002,0
15276,1,At Risk,202,4,514.22,0
15278,1,At Risk,369,4,496.16,1
15279,2,Potential Loyalists,162,7,1580.54,1
15280,1,At Risk,296,2,293.1,0
15281,3,Champions,5,18,8138.83,0
15283,1,At Risk,198,4,148.33,1
15287,1,At Risk,187,3,369.34,0
15288,0,Loyal Customers,8,8,3191.76,0
15289,2,Potential Loyalists,57,4,1028.7600000000002,0
15290,3,Champions,11,19,4585.63,0
15291,3,Champions,55,45,11812.85,0
15294,1,At Risk,208,2,233.35,1
15296,3,Champions,20,12,8447.779999999999,0
15298,3,Champions,70,19,5897.91,0
15299,2,Potential Loyalists,47,8,5919.54,0
15301,0,Loyal Customers,13,9,4637.09,0
15302,1,At Risk,530,2,308.0,1
15303,2,Potential Loyalists,98,4,1224.18,1
15304,0,Loyal Customers,26,7,606.75,0
15306,2,Potential Loyalists,308,7,2310.38,0
15309,2,Potential Loyalists,418,10,797.9600000000002,1
15311,3,Champions,4,209,85374.94999999998,0
15312,0,Loyal Customers,23,12,2613.24,0
15314,0,Loyal Customers,7,4,820.4499999999999,1
15317,1,At Risk,485,2,129.75,1
15321,2,Potential Loyalists,99,15,5120.889999999999,0
15323,1,At Risk,341,4,434.6,1
15325,2,Potential Loyalists,203,8,1439.7200000000005,0
15326,2,Potential Loyalists,141,10,1700.52,1
15329,2,Potential Loyalists,173,16,1934.63,0
15331,1,At Risk,307,4,767.9099999999999,1
15332,2,Potential Loyalists,174,6,6553.740000000001,1
15337,1,At Risk,210,2,373.02,1
15339,2,Potential Loyalists,126,9,1511.6699999999998,0
15341,1,At Risk,257,2,382.2,0
15346,1,At Risk,140,4,596.12,1
15347,2,Potential Loyalists,174,6,1363.6,1
15350,1,At Risk,181,2,663.2499999999999,1
15351,2,Potential Loyalists,177,7,2052.85,0
15353,2,Potential Loyalists,62,8,3175.95,1
15356,0,Loyal Customers,26,8,1900.26,0
15358,3,Champions,15,42,13066.28,0
15359,1,At Risk,362,9,181.35,1
15361,1,At Risk,169,4,689.07,1
15362,1,At Risk,256,2,613.0799999999999,1
15363,0,Loyal Customers,49,3,1004.11,1
15365,2,Potential Loyalists,123,7,2451.419999999999,0
15366,2,Potential Loyalists,166,6,1892.11,0
15367,3,Champions,11,11,4619.92,0
15369,2,Potential Loyalists,182,12,6251.26,1
15370,0,Loyal Customers,11,4,2480.9,0
15372,2,Potential Loyalists,258,9,4009.6600000000008,0
15373,0,Loyal Customers,18,12,2197.23,0
15377,2,Potential Loyalists,190,5,1211.7499999999998,1
15378,1,At Risk,270,2,246.5,1
15379,0,Loyal Customers,16,7,4437.66,0
15380,2,Potential Loyalists,173,8,2018.9,0
15381,0,Loyal Customers,21,6,1890.57,1
15382,3,Champions,18,15,9365.86,0
15384,2,Potential Loyalists,167,4,1688.9499999999998,0
15385,1,At Risk,200,2,625.2,0
15389,2,Potential Loyalists,208,4,2233.8,0
15390,1,At Risk,204,2,1216.66,1
15391,1,At Risk,378,2,289.87,1
15392,2,Potential Loyalists,166,5,1715.0699999999997,0
15393,1,At Risk,89,4,783.58,0
15394,3,Champions,12,11,4539.700000000001,0
15400,1,At Risk,86,4,932.2,0
15401,1,At Risk,260,2,216.95,1
15402,0,Loyal Customers,4,6,1644.76,0
15403,1,At Risk,299,2,170.88,1
15406,1,At Risk,109,3,717.45,0
15407,1,At Risk,30,2,329.86,0
15409,1,At Risk,509,2,131.25,1
15410,0,Loyal Customers,11,6,3035.7700000000004,0
15413,2,Potential Loyalists,499,5,6798.719999999999,1
15416,2,Potential Loyalists,47,5,2862.9300000000003,0
15418,1,At Risk,233,2,452.32,1
15420,1,At Risk,242,6,743.0,1
15421,0,Loyal Customers,23,9,3594.34,0
15422,2,Potential Loyalists,131,8,1619.97,1
15423,1,At Risk,389,3,223.39,0
15424,1,At Risk,62,3,597.78,1
15425,2,Potential Loyalists,208,4,1944.57,1
15426,2,Potential Loyalists,65,7,1830.98,0
15428,1,At Risk,195,3,668.9700000000001,0
15430,1,At Risk,275,3,954.75,1
15432,1,At Risk,335,3,149.57000000000002,0
15434,0,Loyal Customers,7,9,1832.54,0
15437,1,At Risk,70,2,393.45,1
15439,1,At Risk,212,4,1269.05,1
15441,1,At Risk,204,3,1254.21,1
15443,2,Potential Loyalists,128,9,2376.7300000000005,0
15445,1,At Risk,72,2,284.5,1
15446,1,At Risk,184,4,403.95,1
15447,1,At Risk,138,6,492.88,1
15448,1,At Risk,120,2,788.81,1
15451,1,At Risk,242,2,233.21,1
15452,2,Potential Loyalists,72,4,1507.63,0
15454,1,At Risk,170,2,305.5899999999999,1
15456,2,Potential Loyalists,91,10,2119.27,1
15459,1,At Risk,225,2,202.83,1
15461,1,At Risk,268,3,429.7,1
15465,3,Champions,41,32,10464.49,0
15466,1,At Risk,197,3,1236.48,0
15468,1,At Risk,168,3,962.97,0
15469,1,At Risk,235,2,335.7,0
15471,1,At Risk,188,2,847.0799999999999,0
15476,2,Potential Loyalists,188,5,2209.98,1
15480,1,At Risk,277,2,2686.75,0
15482,2,Potential Loyalists,58,10,4975.04,0
15483,2,Potential Loyalists,74,7,736.1,0
15484,1,At Risk,348,2,1061.69,0
15485,2,Potential Loyalists,144,7,4475.14,0
15488,1,At Risk,264,4,340.6,0
15489,0,Loyal Customers,19,9,1633.5900000000004,0
